Fuel_Type,Country,Code,Year,Share_Percent
Coal,Iran,IRN,2004,0.8718117
Coal,Iran,IRN,2005,0.93298817
Coal,Iran,IRN,2006,0.8241294
Coal,Iran,IRN,2007,0.8081395
Coal,Iran,IRN,2008,0.61730844
Coal,Iran,IRN,2009,0.3889821
Coal,Iran,IRN,2010,0.54978776
Coal,Iran,IRN,2011,0.54334927
Coal,Iran,IRN,2012,0.41742986
Coal,Iran,IRN,2013,0.33418372
Coal,Iran,IRN,2014,0.3811045
Coal,Iran,IRN,2015,0.4640302
Coal,Iran,IRN,2016,0.36604506
Coal,Iran,IRN,2017,0.4000105
Coal,Iran,IRN,2018,0.5119266
Coal,Iran,IRN,2019,0.5800562
Coal,Iran,IRN,2020,0.63218623
Coal,Iran,IRN,2021,0.6271305
Coal,Iran,IRN,2022,0.6202629
Coal,Iran,IRN,2023,0.6199398
Coal,Iraq,IRQ,2017,0
Coal,Iraq,IRQ,2018,0
Coal,Iraq,IRQ,2019,0
Coal,Ireland,IRL,2000,17.547998
Coal,Ireland,IRL,2001,17.39458
Coal,Ireland,IRL,2002,16.889637
Coal,Ireland,IRL,2003,16.765564
Coal,Ireland,IRL,2004,15.359381
Coal,Ireland,IRL,2005,16.359652
Coal,Ireland,IRL,2006,14.293999
Coal,Ireland,IRL,2007,13.744455
Coal,Ireland,IRL,2008,13.51451
Coal,Ireland,IRL,2009,13.137223
Coal,Ireland,IRL,2010,12.954081
Coal,Ireland,IRL,2011,13.312963
Coal,Ireland,IRL,2012,15.701708
Coal,Ireland,IRL,2013,14.421432
Coal,Ireland,IRL,2014,14.213005
Coal,Ireland,IRL,2015,14.665611
Coal,Ireland,IRL,2016,13.49082
Coal,Ireland,IRL,2017,11.438699
Coal,Ireland,IRL,2018,8.7974825
Coal,Ireland,IRL,2019,6.2664824
Coal,Ireland,IRL,2020,5.713078
Coal,Ireland,IRL,2021,7.64668
Coal,Ireland,IRL,2022,5.9409266
Coal,Ireland,IRL,2023,4.1761494
Coal,Israel,ISR,2000,31.99376
Coal,Israel,ISR,2001,36.956066
Coal,Israel,ISR,2002,38.294727
Coal,Israel,ISR,2003,38.515144
Coal,Israel,ISR,2004,38.142822
Coal,Israel,ISR,2005,37.742596
Coal,Israel,ISR,2006,37.114666
Coal,Israel,ISR,2007,36.59946
Coal,Israel,ISR,2008,35.007698
Coal,Israel,ISR,2009,35.28677
Coal,Israel,ISR,2010,33.924458
Coal,Israel,ISR,2011,34.15956
Coal,Israel,ISR,2012,36.243313
Coal,Israel,ISR,2013,30.856153
Coal,Israel,ISR,2014,29.393057
Coal,Israel,ISR,2015,27.276941
Coal,Israel,ISR,2016,22.853807
Coal,Israel,ISR,2017,20.36956
Coal,Israel,ISR,2018,18.747152
Coal,Israel,ISR,2019,19.203217
Coal,Israel,ISR,2020,17.70051
Coal,Israel,ISR,2021,15.48865
Coal,Israel,ISR,2022,14.394275
Coal,Israel,ISR,2023,12.414269
Coal,Italy,ITA,2000,6.934749
Coal,Italy,ITA,2001,7.3751516
Coal,Italy,ITA,2002,7.6644883
Coal,Italy,ITA,2003,8.014712
Coal,Italy,ITA,2004,8.783207
Coal,Italy,ITA,2005,8.705081
Coal,Italy,ITA,2006,8.85412
Coal,Italy,ITA,2007,8.837144
Coal,Italy,ITA,2008,8.69835
Coal,Italy,ITA,2009,7.2943673
Coal,Italy,ITA,2010,7.8079715
Coal,Italy,ITA,2011,8.922812
Coal,Italy,ITA,2012,9.400455
Coal,Italy,ITA,2013,8.468905
Coal,Italy,ITA,2014,8.707126
Coal,Italy,ITA,2015,7.901596
Coal,Italy,ITA,2016,7.01082
Coal,Italy,ITA,2017,6.0714374
Coal,Italy,ITA,2018,5.533283
Coal,Italy,ITA,2019,4.261173
Coal,Italy,ITA,2020,3.5868154
Coal,Italy,ITA,2021,3.6854885
Coal,Italy,ITA,2022,5.027476
Coal,Italy,ITA,2023,3.6463835
Coal,Japan,JPN,2000,17.760208
Coal,Japan,JPN,2001,18.383595
Coal,Japan,JPN,2002,19.590145
Coal,Japan,JPN,2003,20.140795
Coal,Japan,JPN,2004,20.39508
Coal,Japan,JPN,2005,21.012695
Coal,Japan,JPN,2006,20.70989
Coal,Japan,JPN,2007,21.952435
Coal,Japan,JPN,2008,22.972696
Coal,Japan,JPN,2009,21.112581
Coal,Japan,JPN,2010,22.606615
Coal,Japan,JPN,2011,22.624847
Coal,Japan,JPN,2012,24.113731
Coal,Japan,JPN,2013,25.2786
Coal,Japan,JPN,2014,25.514269
Coal,Japan,JPN,2015,26.062622
Coal,Japan,JPN,2016,26.349878
Coal,Japan,JPN,2017,26.443487
Coal,Japan,JPN,2018,26.080742
Coal,Japan,JPN,2019,26.175858
Coal,Japan,JPN,2020,26.335466
Coal,Japan,JPN,2021,27.185556
Coal,Japan,JPN,2022,27.283863
Coal,Japan,JPN,2023,26.06564
Coal,Kazakhstan,KAZ,2000,56.109673
Coal,Kazakhstan,KAZ,2001,62.31452
Coal,Kazakhstan,KAZ,2002,61.977757
Coal,Kazakhstan,KAZ,2003,62.431343
Coal,Kazakhstan,KAZ,2004,63.032585
Coal,Kazakhstan,KAZ,2005,61.961098
Coal,Kazakhstan,KAZ,2006,60.649555
Coal,Kazakhstan,KAZ,2007,60.06826
Coal,Kazakhstan,KAZ,2008,61.839874
Coal,Kazakhstan,KAZ,2009,63.23186
Coal,Kazakhstan,KAZ,2010,63.524002
Coal,Kazakhstan,KAZ,2011,60.897774
Coal,Kazakhstan,KAZ,2012,60.322426
Coal,Kazakhstan,KAZ,2013,59.578663
Coal,Kazakhstan,KAZ,2014,56.002216
Coal,Kazakhstan,KAZ,2015,50.008022
Coal,Kazakhstan,KAZ,2016,52.18845
Coal,Kazakhstan,KAZ,2017,53.2234
Coal,Kazakhstan,KAZ,2018,53.6522
Coal,Kazakhstan,KAZ,2019,50.195766
Coal,Kazakhstan,KAZ,2020,51.537918
Coal,Kazakhstan,KAZ,2021,47.432045
Coal,Kazakhstan,KAZ,2022,47.813602
Coal,Kazakhstan,KAZ,2023,46.495907
Coal,Latvia,LVA,2000,4.0538774
Coal,Latvia,LVA,2001,3.5120704
Coal,Latvia,LVA,2002,2.8066835
Coal,Latvia,LVA,2003,2.5488007
Coal,Latvia,LVA,2004,1.7155638
Coal,Latvia,LVA,2005,2.003647
Coal,Latvia,LVA,2006,2.263682
Coal,Latvia,LVA,2007,2.7146535
Coal,Latvia,LVA,2008,2.6869013
Coal,Latvia,LVA,2009,2.268711
Coal,Latvia,LVA,2010,2.5524042
Coal,Latvia,LVA,2011,2.902078
Coal,Latvia,LVA,2012,2.3207202
Coal,Latvia,LVA,2013,1.9101801
Coal,Latvia,LVA,2014,1.7097169
Coal,Latvia,LVA,2015,1.3048602
Coal,Latvia,LVA,2016,1.0693088
Coal,Latvia,LVA,2017,0.98059595
Coal,Latvia,LVA,2018,1.2937399
Coal,Latvia,LVA,2019,1.0631063
Coal,Latvia,LVA,2020,0.70025516
Coal,Latvia,LVA,2021,0.52525014
Coal,Latvia,LVA,2022,0.4274067
Coal,Latvia,LVA,2023,0.22330496
Coal,Lithuania,LTU,2000,1.367475
Coal,Lithuania,LTU,2001,1.078708
Coal,Lithuania,LTU,2002,1.603664
Coal,Lithuania,LTU,2003,1.9851588
Coal,Lithuania,LTU,2004,1.8980799
Coal,Lithuania,LTU,2005,2.2782116
Coal,Lithuania,LTU,2006,3.2541492
Coal,Lithuania,LTU,2007,2.9282858
Coal,Lithuania,LTU,2008,2.5167768
Coal,Lithuania,LTU,2009,2.1741536
Coal,Lithuania,LTU,2010,3.6366746
Coal,Lithuania,LTU,2011,4.0579867
Coal,Lithuania,LTU,2012,3.9601762
Coal,Lithuania,LTU,2013,4.931454
Coal,Lithuania,LTU,2014,4.3229203
Coal,Lithuania,LTU,2015,3.3087451
Coal,Lithuania,LTU,2016,3.2699556
Coal,Lithuania,LTU,2017,3.3317354
Coal,Lithuania,LTU,2018,3.4642823
Coal,Lithuania,LTU,2019,3.2700412
Coal,Lithuania,LTU,2020,2.5627716
Coal,Lithuania,LTU,2021,3.07704
Coal,Lithuania,LTU,2022,3.287045
Coal,Lithuania,LTU,2023,1.9759632
Coal,Luxembourg,LUX,2000,3.4292128
Coal,Luxembourg,LUX,2001,3.4539917
Coal,Luxembourg,LUX,2002,1.966702
Coal,Luxembourg,LUX,2003,1.4402668
Coal,Luxembourg,LUX,2004,1.7856102
Coal,Luxembourg,LUX,2005,1.7172923
Coal,Luxembourg,LUX,2006,2.0860124
Coal,Luxembourg,LUX,2007,1.8190126
Coal,Luxembourg,LUX,2008,1.7505503
Coal,Luxembourg,LUX,2009,1.6347942
Coal,Luxembourg,LUX,2010,1.554821
Coal,Luxembourg,LUX,2011,1.3911849
Coal,Luxembourg,LUX,2012,1.3023834
Coal,Luxembourg,LUX,2013,1.2191905
Coal,Luxembourg,LUX,2014,1.4025068
Coal,Luxembourg,LUX,2015,1.3278929
Coal,Luxembourg,LUX,2016,1.3950225
Coal,Luxembourg,LUX,2017,1.2353971
Coal,Luxembourg,LUX,2018,1.0460025
Coal,Luxembourg,LUX,2019,1.1253653
Coal,Luxembourg,LUX,2020,1.1027918
Coal,Luxembourg,LUX,2021,1.0610518
Coal,Luxembourg,LUX,2022,1.2322569
Coal,Luxembourg,LUX,2023,1.0373664
Coal,Malaysia,MYS,2000,4.7267895
Coal,Malaysia,MYS,2001,5.5175447
Coal,Malaysia,MYS,2002,6.421381
Coal,Malaysia,MYS,2003,8.651287
Coal,Malaysia,MYS,2004,9.98893
Coal,Malaysia,MYS,2005,9.587778
Coal,Malaysia,MYS,2006,10.051632
Coal,Malaysia,MYS,2007,11.423926
Coal,Malaysia,MYS,2008,12.190202
Coal,Malaysia,MYS,2009,13.671784
Coal,Malaysia,MYS,2010,18.407967
Coal,Malaysia,MYS,2011,18.087132
Coal,Malaysia,MYS,2012,17.775688
Coal,Malaysia,MYS,2013,16.113548
Coal,Malaysia,MYS,2014,16.260927
Coal,Malaysia,MYS,2015,18.150099
Coal,Malaysia,MYS,2016,18.582813
Coal,Malaysia,MYS,2017,20.312141
Coal,Malaysia,MYS,2018,21.407766
Coal,Malaysia,MYS,2019,19.72379
Coal,Malaysia,MYS,2020,24.079288
Coal,Malaysia,MYS,2021,21.364985
Coal,Malaysia,MYS,2022,19.759045
Coal,Malaysia,MYS,2023,20.440435
Coal,Mexico,MEX,2000,4.4993825
Coal,Mexico,MEX,2001,4.9817758
Coal,Mexico,MEX,2002,8.145409
Coal,Mexico,MEX,2003,5.9346046
Coal,Mexico,MEX,2004,5.736001
Coal,Mexico,MEX,2005,6.6066833
Coal,Mexico,MEX,2006,6.9880896
Coal,Mexico,MEX,2007,6.3614407
Coal,Mexico,MEX,2008,5.458279
Coal,Mexico,MEX,2009,5.6558127
Coal,Mexico,MEX,2010,6.968806
Coal,Mexico,MEX,2011,7.7108808
Coal,Mexico,MEX,2012,6.65804
Coal,Mexico,MEX,2013,6.608828
Coal,Mexico,MEX,2014,6.6323223
Coal,Mexico,MEX,2015,6.6948876
Coal,Mexico,MEX,2016,6.418453
Coal,Mexico,MEX,2017,7.7074757
Coal,Mexico,MEX,2018,6.954797
Coal,Mexico,MEX,2019,6.710712
Coal,Mexico,MEX,2020,3.2563019
Coal,Mexico,MEX,2021,2.533497
Coal,Mexico,MEX,2022,2.9843574
Coal,Mexico,MEX,2023,3.1226797
Coal,Morocco,MAR,2000,26.584074
Coal,Morocco,MAR,2001,31.27777
Coal,Morocco,MAR,2002,30.341778
Coal,Morocco,MAR,2003,29.176151
Coal,Morocco,MAR,2004,28.338545
Coal,Morocco,MAR,2005,27.364046
Coal,Morocco,MAR,2006,27.262545
Coal,Morocco,MAR,2007,23.032804
Coal,Morocco,MAR,2008,23.658386
Coal,Morocco,MAR,2009,17.90206
Coal,Morocco,MAR,2010,16.626993
Coal,Morocco,MAR,2011,16.911516
Coal,Morocco,MAR,2012,16.87468
Coal,Morocco,MAR,2013,16.310871
Coal,Morocco,MAR,2014,21.634766
Coal,Morocco,MAR,2015,23.40704
Coal,Morocco,MAR,2016,22.306555
Coal,Morocco,MAR,2017,22.147556
Coal,Morocco,MAR,2018,24.767965
Coal,Morocco,MAR,2019,29.369
Coal,Morocco,MAR,2020,32.914284
Coal,Morocco,MAR,2021,31.952248
Coal,Morocco,MAR,2022,32.338406
Coal,Morocco,MAR,2023,29.86109
Coal,Netherlands,NLD,2000,8.966631
Coal,Netherlands,NLD,2001,9.192333
Coal,Netherlands,NLD,2002,9.2410145
Coal,Netherlands,NLD,2003,9.495989
Coal,Netherlands,NLD,2004,9.057325
Coal,Netherlands,NLD,2005,8.466383
Coal,Netherlands,NLD,2006,8.234601
Coal,Netherlands,NLD,2007,8.828502
Coal,Netherlands,NLD,2008,8.452206
Coal,Netherlands,NLD,2009,8.081437
Coal,Netherlands,NLD,2010,7.4982038
Coal,Netherlands,NLD,2011,7.764681
Coal,Netherlands,NLD,2012,8.682937
Coal,Netherlands,NLD,2013,8.956232
Coal,Netherlands,NLD,2014,10.361346
Coal,Netherlands,NLD,2015,12.540218
Coal,Netherlands,NLD,2016,11.42492
Coal,Netherlands,NLD,2017,10.166471
Coal,Netherlands,NLD,2018,9.357825
Coal,Netherlands,NLD,2019,7.306298
Coal,Netherlands,NLD,2020,4.8253274
Coal,Netherlands,NLD,2021,6.417321
Coal,Netherlands,NLD,2022,6.735126
Coal,Netherlands,NLD,2023,4.6087294
Coal,New Zealand,NZL,2000,5.6020594
Coal,New Zealand,NZL,2001,7.001219
Coal,New Zealand,NZL,2002,6.765464
Coal,New Zealand,NZL,2003,10.073371
Coal,New Zealand,NZL,2004,10.115331
Coal,New Zealand,NZL,2005,11.55255
Coal,New Zealand,NZL,2006,11.300714
Coal,New Zealand,NZL,2007,8.594529
Coal,New Zealand,NZL,2008,10.636033
Coal,New Zealand,NZL,2009,8.199135
Coal,New Zealand,NZL,2010,6.835357
Coal,New Zealand,NZL,2011,6.891085
Coal,New Zealand,NZL,2012,8.523115
Coal,New Zealand,NZL,2013,7.4623957
Coal,New Zealand,NZL,2014,6.586127
Coal,New Zealand,NZL,2015,6.611383
Coal,New Zealand,NZL,2016,5.395747
Coal,New Zealand,NZL,2017,5.5942073
Coal,New Zealand,NZL,2018,6.063689
Coal,New Zealand,NZL,2019,6.3136353
Coal,New Zealand,NZL,2020,6.5870576
Coal,New Zealand,NZL,2021,7.806713
Coal,New Zealand,NZL,2022,5.4891043
Coal,New Zealand,NZL,2023,4.762848
Coal,North Macedonia,MKD,2000,50.392693
Coal,North Macedonia,MKD,2001,59.218758
Coal,North Macedonia,MKD,2002,52.686165
Coal,North Macedonia,MKD,2003,53.808075
Coal,North Macedonia,MKD,2004,51.778557
Coal,North Macedonia,MKD,2005,52.06853
Coal,North Macedonia,MKD,2006,49.683033
Coal,North Macedonia,MKD,2007,51.455887
Coal,North Macedonia,MKD,2008,54.528065
Coal,North Macedonia,MKD,2009,49.93697
Coal,North Macedonia,MKD,2010,44.418545
Coal,North Macedonia,MKD,2011,50.891357
Coal,North Macedonia,MKD,2012,51.62564
Coal,North Macedonia,MKD,2013,44.954395
Coal,North Macedonia,MKD,2014,44.805286
Coal,North Macedonia,MKD,2015,38.3238
Coal,North Macedonia,MKD,2016,33.30358
Coal,North Macedonia,MKD,2017,37.834557
Coal,North Macedonia,MKD,2018,33.027523
Coal,North Macedonia,MKD,2019,38.34656
Coal,North Macedonia,MKD,2020,31.78651
Coal,North Macedonia,MKD,2021,26.724586
Coal,North Macedonia,MKD,2022,31.894823
Coal,North Macedonia,MKD,2023,30.726402
Coal,Norway,NOR,2000,1.9796988
Coal,Norway,NOR,2001,1.9817375
Coal,Norway,NOR,2002,1.6418304
Coal,Norway,NOR,2003,1.8151714
Coal,Norway,NOR,2004,2.021716
Coal,Norway,NOR,2005,1.5047297
Coal,Norway,NOR,2006,1.4097369
Coal,Norway,NOR,2007,1.4308888
Coal,Norway,NOR,2008,1.45355
Coal,Norway,NOR,2009,1.259168
Coal,Norway,NOR,2010,1.775285
Coal,Norway,NOR,2011,1.9494461
Coal,Norway,NOR,2012,1.6957114
Coal,Norway,NOR,2013,1.7226146
Coal,Norway,NOR,2014,1.8215421
Coal,Norway,NOR,2015,1.6108271
Coal,Norway,NOR,2016,1.629335
Coal,Norway,NOR,2017,1.6955392
Coal,Norway,NOR,2018,1.6814252
Coal,Norway,NOR,2019,1.7560117
Coal,Norway,NOR,2020,1.6105961
Coal,Norway,NOR,2021,1.7221593
Coal,Norway,NOR,2022,1.7580835
Coal,Norway,NOR,2023,1.7386537
Coal,Pakistan,PAK,2000,4.875541
Coal,Pakistan,PAK,2001,4.9441867
Coal,Pakistan,PAK,2002,5.338709
Coal,Pakistan,PAK,2003,6.2907896
Coal,Pakistan,PAK,2004,6.3043027
Coal,Pakistan,PAK,2005,6.745489
Coal,Pakistan,PAK,2006,6.7818975
Coal,Pakistan,PAK,2007,8.728048
Coal,Pakistan,PAK,2008,9.570501
Coal,Pakistan,PAK,2009,7.7678165
Coal,Pakistan,PAK,2010,7.2693853
Coal,Pakistan,PAK,2011,6.2717967
Coal,Pakistan,PAK,2012,6.845887
Coal,Pakistan,PAK,2013,4.962502
Coal,Pakistan,PAK,2014,7.0878654
Coal,Pakistan,PAK,2015,6.651
Coal,Pakistan,PAK,2016,11.457176
Coal,Pakistan,PAK,2017,8.833284
Coal,Pakistan,PAK,2018,14.1752825
Coal,Pakistan,PAK,2019,15.934841
Coal,Pakistan,PAK,2020,18.598513
Coal,Pakistan,PAK,2021,18.523981
Coal,Pakistan,PAK,2022,17.877756
Coal,Pakistan,PAK,2023,18.299974
Coal,Peru,PER,2000,4.9700937
Coal,Peru,PER,2001,4.549196
Coal,Peru,PER,2002,6.083827
Coal,Peru,PER,2003,6.6130204
Coal,Peru,PER,2004,6.7088356
Coal,Peru,PER,2005,6.5453343
Coal,Peru,PER,2006,5.506306
Coal,Peru,PER,2007,6.6777163
Coal,Peru,PER,2008,5.5150514
Coal,Peru,PER,2009,4.8598495
Coal,Peru,PER,2010,4.198113
Coal,Peru,PER,2011,3.8267686
Coal,Peru,PER,2012,3.954398
Coal,Peru,PER,2013,3.8992128
Coal,Peru,PER,2014,3.7611678
Coal,Peru,PER,2015,3.3458252
Coal,Peru,PER,2016,3.360973
Coal,Peru,PER,2017,2.8707364
Coal,Peru,PER,2018,2.4702084
Coal,Peru,PER,2019,2.5063994
Coal,Peru,PER,2020,2.0652733
Coal,Peru,PER,2021,2.3805163
Coal,Peru,PER,2022,2.4926653
Coal,Peru,PER,2023,2.3667138
Coal,Philippines,PHL,2000,17.47636
Coal,Philippines,PHL,2001,17.43425
Coal,Philippines,PHL,2002,16.262774
Coal,Philippines,PHL,2003,16.04569
Coal,Philippines,PHL,2004,16.509089
Coal,Philippines,PHL,2005,19.363829
Coal,Philippines,PHL,2006,19.194788
Coal,Philippines,PHL,2007,19.790874
Coal,Philippines,PHL,2008,22.56774
Coal,Philippines,PHL,2009,21.291111
Coal,Philippines,PHL,2010,23.977446
Coal,Philippines,PHL,2011,25.832043
Coal,Philippines,PHL,2012,26.127281
Coal,Philippines,PHL,2013,30.221563
Coal,Philippines,PHL,2014,30.585457
Coal,Philippines,PHL,2015,30.436178
Coal,Philippines,PHL,2016,31.404367
Coal,Philippines,PHL,2017,33.838417
Coal,Philippines,PHL,2018,34.589664
Coal,Philippines,PHL,2019,35.913006
Coal,Philippines,PHL,2020,39.719887
Coal,Philippines,PHL,2021,40.322445
Coal,Philippines,PHL,2022,38.85252
Coal,Philippines,PHL,2023,40.20283
Coal,Poland,POL,2000,64.28486
Coal,Poland,POL,2001,63.9719
Coal,Poland,POL,2002,63.4438
Coal,Poland,POL,2003,63.130074
Coal,Poland,POL,2004,60.862305
Coal,Poland,POL,2005,60.36359
Coal,Poland,POL,2006,60.123253
Coal,Poland,POL,2007,58.903133
Coal,Poland,POL,2008,57.111923
Coal,Poland,POL,2009,55.554707
Coal,Poland,POL,2010,55.348694
Coal,Poland,POL,2011,54.978645
Coal,Poland,POL,2012,52.822327
Coal,Poland,POL,2013,54.87601
Coal,Poland,POL,2014,52.788017
Coal,Poland,POL,2015,51.31827
Coal,Poland,POL,2016,50.047546
Coal,Poland,POL,2017,47.909
Coal,Poland,POL,2018,47.392487
Coal,Poland,POL,2019,43.467724
Coal,Poland,POL,2020,41.993874
Coal,Poland,POL,2021,43.20449
Coal,Poland,POL,2022,41.75973
Coal,Poland,POL,2023,36.583992
Coal,Portugal,PRT,2000,14.683394
Coal,Portugal,PRT,2001,12.3566885
Coal,Portugal,PRT,2002,13.710013
Coal,Portugal,PRT,2003,12.768952
Coal,Portugal,PRT,2004,12.904747
Coal,Portugal,PRT,2005,13.00735
Coal,Portugal,PRT,2006,12.983436
Coal,Portugal,PRT,2007,11.23973
Coal,Portugal,PRT,2008,10.248976
Coal,Portugal,PRT,2009,11.524202
Coal,Portugal,PRT,2010,6.3010893
Coal,Portugal,PRT,2011,8.911605
Coal,Portugal,PRT,2012,12.799865
Coal,Portugal,PRT,2013,10.638427
Coal,Portugal,PRT,2014,10.67863
Coal,Portugal,PRT,2015,13.095384
Coal,Portugal,PRT,2016,10.681684
Coal,Portugal,PRT,2017,12.5092325
Coal,Portugal,PRT,2018,10.291778
Coal,Portugal,PRT,2019,4.954025
Coal,Portugal,PRT,2020,2.4804199
Coal,Portugal,PRT,2021,0.85353273
Coal,Portugal,PRT,2022,0.030992666
Coal,Portugal,PRT,2023,0.022071823
Coal,Romania,ROU,2000,20.349724
Coal,Romania,ROU,2001,20.808662
Coal,Romania,ROU,2002,21.58824
Coal,Romania,ROU,2003,24.162903
Coal,Romania,ROU,2004,22.910032
Coal,Romania,ROU,2005,21.714054
Coal,Romania,ROU,2006,24.219782
Coal,Romania,ROU,2007,25.323212
Coal,Romania,ROU,2008,24.430395
Coal,Romania,ROU,2009,22.342924
Coal,Romania,ROU,2010,20.65839
Coal,Romania,ROU,2011,23.378757
Coal,Romania,ROU,2012,22.374308
Coal,Romania,ROU,2013,18.49564
Coal,Romania,ROU,2014,17.82771
Coal,Romania,ROU,2015,18.389668
Coal,Romania,ROU,2016,16.368778
Coal,Romania,ROU,2017,16.11351
Coal,Romania,ROU,2018,15.207606
Coal,Romania,ROU,2019,15.054293
Coal,Romania,ROU,2020,11.291703
Coal,Romania,ROU,2021,12.083802
Coal,Romania,ROU,2022,11.672566
Coal,Romania,ROU,2023,8.949867
Coal,Russia,RUS,2000,17.050753
Coal,Russia,RUS,2001,16.373692
Coal,Russia,RUS,2002,16.5095
Coal,Russia,RUS,2003,16.277357
Coal,Russia,RUS,2004,15.460983
Coal,Russia,RUS,2005,14.657742
Coal,Russia,RUS,2006,14.398007
Coal,Russia,RUS,2007,13.863889
Coal,Russia,RUS,2008,14.799866
Coal,Russia,RUS,2009,14.247833
Coal,Russia,RUS,2010,13.471256
Coal,Russia,RUS,2011,13.530471
Coal,Russia,RUS,2012,14.081857
Coal,Russia,RUS,2013,13.104611
Coal,Russia,RUS,2014,12.639229
Coal,Russia,RUS,2015,13.5092125
Coal,Russia,RUS,2016,12.836623
Coal,Russia,RUS,2017,11.997748
Coal,Russia,RUS,2018,11.952454
Coal,Russia,RUS,2019,11.836992
Coal,Russia,RUS,2020,11.316224
Coal,Russia,RUS,2021,11.417423
Coal,Russia,RUS,2022,12.361795
Coal,Russia,RUS,2023,12.252311
Coal,Saudi Arabia,SAU,2000,0
Coal,Saudi Arabia,SAU,2001,0.006451746
Coal,Saudi Arabia,SAU,2002,0.009734336
Coal,Saudi Arabia,SAU,2003,0.01169589
Coal,Saudi Arabia,SAU,2004,0.009625357
Coal,Saudi Arabia,SAU,2005,0.017962582
Coal,Saudi Arabia,SAU,2006,0.012132291
Coal,Saudi Arabia,SAU,2007,0.0331871
Coal,Saudi Arabia,SAU,2008,0.035068456
Coal,Saudi Arabia,SAU,2009,0.012401667
Coal,Saudi Arabia,SAU,2010,0.03206834
Coal,Saudi Arabia,SAU,2011,0.029940432
Coal,Saudi Arabia,SAU,2012,0.03307653
Coal,Saudi Arabia,SAU,2013,0.042069126
Coal,Saudi Arabia,SAU,2014,0.054332312
Coal,Saudi Arabia,SAU,2015,0.033907466
Coal,Saudi Arabia,SAU,2016,0.026897931
Coal,Saudi Arabia,SAU,2017,0.042100586
Coal,Saudi Arabia,SAU,2018,0.035931643
Coal,Saudi Arabia,SAU,2019,0.039514933
Coal,Saudi Arabia,SAU,2020,0.035621565
Coal,Saudi Arabia,SAU,2021,0.042888034
Coal,Saudi Arabia,SAU,2022,0.03969963
Coal,Saudi Arabia,SAU,2023,0.038825113
Coal,Slovakia,SVK,2000,22.79707
Coal,Slovakia,SVK,2001,22.906122
Coal,Slovakia,SVK,2002,22.004375
Coal,Slovakia,SVK,2003,24.554249
Coal,Slovakia,SVK,2004,24.626183
Coal,Slovakia,SVK,2005,21.697273
Coal,Slovakia,SVK,2006,23.253262
Coal,Slovakia,SVK,2007,22.20408
Coal,Slovakia,SVK,2008,21.561432
Coal,Slovakia,SVK,2009,23.161545
Coal,Slovakia,SVK,2010,21.794218
Coal,Slovakia,SVK,2011,21.477135
Coal,Slovakia,SVK,2012,21.086348
Coal,Slovakia,SVK,2013,20.454165
Coal,Slovakia,SVK,2014,21.582144
Coal,Slovakia,SVK,2015,20.592804
Coal,Slovakia,SVK,2016,20.13226
Coal,Slovakia,SVK,2017,19.972515
Coal,Slovakia,SVK,2018,20.164827
Coal,Slovakia,SVK,2019,17.001812
Coal,Slovakia,SVK,2020,14.87373
Coal,Slovakia,SVK,2021,16.752567
Coal,Slovakia,SVK,2022,15.525436
Coal,Slovakia,SVK,2023,14.290362
Coal,Slovenia,SVN,2000,20.12088
Coal,Slovenia,SVN,2001,20.35555
Coal,Slovenia,SVN,2002,22.290312
Coal,Slovenia,SVN,2003,21.562695
Coal,Slovenia,SVN,2004,20.65957
Coal,Slovenia,SVN,2005,20.690525
Coal,Slovenia,SVN,2006,20.969683
Coal,Slovenia,SVN,2007,21.428602
Coal,Slovenia,SVN,2008,18.821093
Coal,Slovenia,SVN,2009,18.939798
Coal,Slovenia,SVN,2010,19.28826
Coal,Slovenia,SVN,2011,20.14197
Coal,Slovenia,SVN,2012,19.681995
Coal,Slovenia,SVN,2013,19.218843
Coal,Slovenia,SVN,2014,14.787489
Coal,Slovenia,SVN,2015,16.573048
Coal,Slovenia,SVN,2016,16.573792
Coal,Slovenia,SVN,2017,16.345842
Coal,Slovenia,SVN,2018,15.655714
Coal,Slovenia,SVN,2019,15.242714
Coal,Slovenia,SVN,2020,15.193229
Coal,Slovenia,SVN,2021,14.085932
Coal,Slovenia,SVN,2022,12.345513
Coal,Slovenia,SVN,2023,11.007521
Coal,South Africa,ZAF,2000,73.22234
Coal,South Africa,ZAF,2001,73.104675
Coal,South Africa,ZAF,2002,71.36168
Coal,South Africa,ZAF,2003,73.21123
Coal,South Africa,ZAF,2004,73.508606
Coal,South Africa,ZAF,2005,71.59614
Coal,South Africa,ZAF,2006,71.45434
Coal,South Africa,ZAF,2007,71.42718
Coal,South Africa,ZAF,2008,74.36496
Coal,South Africa,ZAF,2009,75.08664
Coal,South Africa,ZAF,2010,73.739395
Coal,South Africa,ZAF,2011,72.78705
Coal,South Africa,ZAF,2012,72.15631
Coal,South Africa,ZAF,2013,71.85486
Coal,South Africa,ZAF,2014,71.93744
Coal,South Africa,ZAF,2015,68.878204
Coal,South Africa,ZAF,2016,70.83286
Coal,South Africa,ZAF,2017,69.93829
Coal,South Africa,ZAF,2018,68.97538
Coal,South Africa,ZAF,2019,70.32027
Coal,South Africa,ZAF,2020,73.42161
Coal,South Africa,ZAF,2021,70.84548
Coal,South Africa,ZAF,2022,69.35369
